,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
5888,2441.0,2.0,0.0,4.0,14.0,0.0,6.0,0.0,3.0,0.52,0.5,0.83,0.5821,14.0,49.0,63.0,63.0
5889,5131.0,3.0,0.0,8.0,16.0,0.0,6.0,0.0,3.0,0.74,0.7121,0.79,0.1642,155.0,188.0,343.0,343.0
5890,15072.0,4.0,1.0,9.0,4.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.71,0.1343,2.0,7.0,9.0,9.0
5891,4840.0,3.0,0.0,7.0,13.0,0.0,1.0,1.0,2.0,0.74,0.7121,0.74,0.1343,14.0,64.0,78.0,78.0
5892,4199.0,3.0,0.0,6.0,20.0,0.0,2.0,1.0,1.0,0.74,0.6818,0.62,0.0,50.0,246.0,296.0,296.0
5893,813.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.24,0.2424,0.65,0.1642,0.0,8.0,8.0,8.0
5894,6959.0,4.0,0.0,10.0,13.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.45,0.0,136.0,186.0,322.0,322.0
5895,936.0,1.0,0.0,2.0,14.0,0.0,5.0,1.0,1.0,0.3,0.2879,0.26,0.2537,17.0,67.0,84.0,84.0
5896,10302.0,1.0,1.0,3.0,7.0,0.0,6.0,0.0,1.0,0.22,0.2121,0.44,0.2537,4.0,36.0,40.0,40.0
5897,13411.0,3.0,1.0,7.0,23.0,0.0,2.0,1.0,1.0,0.78,0.7424,0.59,0.194,22.0,139.0,161.0,161.0
5898,10773.0,2.0,1.0,3.0,23.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.47,0.2985,17.0,77.0,94.0,94.0
5899,9950.0,1.0,1.0,2.0,14.0,0.0,5.0,1.0,2.0,0.46,0.4545,0.67,0.1045,5.0,26.0,31.0,31.0
5900,12936.0,3.0,1.0,6.0,4.0,0.0,4.0,1.0,1.0,0.62,0.6061,0.61,0.1045,0.0,11.0,11.0,11.0
5901,1070.0,1.0,0.0,2.0,7.0,0.0,4.0,1.0,1.0,0.32,0.3333,0.57,0.1045,7.0,119.0,126.0,126.0
5902,9909.0,1.0,1.0,2.0,21.0,0.0,3.0,1.0,2.0,0.48,0.4697,0.33,0.2836,19.0,220.0,239.0,239.0
5903,9890.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,0.34,0.3182,0.66,0.2836,1.0,5.0,6.0,6.0
5904,6773.0,4.0,0.0,10.0,18.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.39,0.2836,62.0,361.0,423.0,423.0
5905,1869.0,2.0,0.0,3.0,15.0,0.0,3.0,1.0,2.0,0.38,0.3939,0.82,0.2239,11.0,74.0,85.0,85.0
5906,11853.0,2.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,0.6,0.6061,0.6,0.2836,5.0,6.0,11.0,11.0
5907,7817.0,4.0,0.0,11.0,7.0,0.0,0.0,0.0,1.0,0.38,0.3939,0.87,0.2239,12.0,11.0,23.0,23.0
5908,14113.0,3.0,1.0,8.0,5.0,0.0,4.0,1.0,1.0,0.6,0.5758,0.78,0.1642,7.0,30.0,37.0,37.0
5909,5283.0,3.0,0.0,8.0,0.0,0.0,6.0,0.0,1.0,0.68,0.6364,0.51,0.1045,15.0,69.0,84.0,84.0
5910,16064.0,4.0,1.0,11.0,0.0,0.0,3.0,1.0,2.0,0.3,0.2879,0.56,0.2836,49.0,234.0,283.0,283.0
5911,13235.0,3.0,1.0,7.0,15.0,0.0,2.0,1.0,1.0,0.8,0.7121,0.41,0.2239,77.0,188.0,265.0,265.0
5912,14135.0,3.0,1.0,8.0,3.0,0.0,5.0,1.0,1.0,0.64,0.2424,0.65,0.1045,0.0,6.0,6.0,6.0
5913,10083.0,1.0,1.0,3.0,4.0,0.0,4.0,1.0,1.0,0.48,0.4697,0.88,0.194,0.0,5.0,5.0,5.0
5914,4604.0,3.0,0.0,7.0,17.0,0.0,5.0,1.0,1.0,0.74,0.6667,0.42,0.2537,104.0,483.0,587.0,587.0
5915,14533.0,3.0,1.0,9.0,17.0,0.0,0.0,0.0,1.0,0.76,0.7273,0.66,0.0896,219.0,284.0,503.0,503.0
5916,6762.0,4.0,0.0,10.0,7.0,0.0,5.0,1.0,3.0,0.56,0.5303,0.88,0.194,10.0,137.0,147.0,147.0
5917,9326.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,0.28,0.2727,0.28,0.2239,57.0,198.0,255.0,255.0
5918,4898.0,3.0,0.0,7.0,23.0,0.0,3.0,1.0,1.0,0.74,0.6667,0.45,0.0896,16.0,93.0,109.0,109.0
5919,2690.0,2.0,0.0,4.0,23.0,0.0,2.0,1.0,2.0,0.6,0.5606,0.83,0.2239,7.0,71.0,78.0,78.0
5920,1899.0,2.0,0.0,3.0,21.0,0.0,4.0,1.0,1.0,0.26,0.2576,0.65,0.2239,11.0,67.0,78.0,78.0
5921,5721.0,3.0,0.0,8.0,19.0,0.0,3.0,1.0,1.0,0.84,0.7727,0.47,0.2537,53.0,393.0,446.0,446.0
5922,5624.0,3.0,0.0,8.0,5.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.84,0.2985,1.0,11.0,12.0,12.0
5923,5215.0,3.0,0.0,8.0,4.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.54,0.1343,1.0,4.0,5.0,5.0
5924,5985.0,3.0,0.0,9.0,21.0,0.0,0.0,0.0,1.0,0.64,0.6061,0.69,0.0,45.0,114.0,159.0,159.0
5925,13833.0,3.0,1.0,8.0,13.0,0.0,6.0,0.0,1.0,0.88,0.8182,0.42,0.2985,195.0,332.0,527.0,527.0
5926,2201.0,2.0,0.0,4.0,13.0,0.0,3.0,1.0,1.0,0.46,0.4545,0.38,0.4925,29.0,83.0,112.0,112.0
5927,10833.0,2.0,1.0,4.0,11.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.71,0.194,180.0,271.0,451.0,451.0
5928,7354.0,4.0,0.0,11.0,0.0,0.0,2.0,1.0,1.0,0.34,0.3485,0.87,0.0896,0.0,18.0,18.0,18.0
5929,5615.0,3.0,0.0,8.0,20.0,0.0,5.0,1.0,1.0,0.72,0.697,0.79,0.0896,39.0,183.0,222.0,222.0
5930,34.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,0.36,0.3485,0.81,0.2239,7.0,46.0,53.0,53.0
5931,4204.0,3.0,0.0,6.0,1.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.79,0.2985,10.0,18.0,28.0,28.0
5932,11115.0,2.0,1.0,4.0,7.0,0.0,5.0,1.0,1.0,0.34,0.3182,0.61,0.2239,13.0,283.0,296.0,296.0
5933,16675.0,4.0,1.0,12.0,13.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.71,0.2239,84.0,347.0,431.0,431.0
5934,2528.0,2.0,0.0,4.0,5.0,0.0,3.0,1.0,1.0,0.4,0.4091,0.94,0.194,1.0,14.0,15.0,15.0
5935,17182.0,1.0,1.0,12.0,16.0,0.0,0.0,0.0,1.0,0.34,0.3333,0.34,0.194,53.0,137.0,190.0,190.0
5936,11316.0,2.0,1.0,4.0,16.0,0.0,6.0,0.0,1.0,0.7,0.6364,0.42,0.3284,267.0,372.0,639.0,639.0
5937,12652.0,2.0,1.0,6.0,8.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.64,0.1642,47.0,157.0,204.0,204.0
5938,5614.0,3.0,0.0,8.0,19.0,0.0,5.0,1.0,1.0,0.72,0.697,0.79,0.1045,55.0,235.0,290.0,290.0
5939,13527.0,3.0,1.0,7.0,19.0,0.0,0.0,0.0,1.0,0.72,0.6818,0.7,0.1642,180.0,342.0,522.0,522.0
5940,4541.0,3.0,0.0,7.0,2.0,0.0,3.0,1.0,1.0,0.76,0.697,0.55,0.0,2.0,3.0,5.0,5.0
5941,9179.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,3.0,0.2,0.2121,0.86,0.1343,5.0,267.0,272.0,272.0
5942,10308.0,1.0,1.0,3.0,13.0,0.0,6.0,0.0,1.0,0.32,0.303,0.29,0.2836,89.0,268.0,357.0,357.0
5943,3482.0,2.0,0.0,5.0,23.0,0.0,0.0,0.0,1.0,0.66,0.5909,0.89,0.1642,48.0,87.0,135.0,135.0
5944,16825.0,4.0,1.0,12.0,19.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.87,0.0,34.0,212.0,246.0,246.0
5945,7795.0,4.0,0.0,11.0,9.0,0.0,6.0,0.0,1.0,0.34,0.3485,0.76,0.0896,16.0,67.0,83.0,83.0
5946,314.0,1.0,0.0,1.0,13.0,0.0,5.0,1.0,1.0,0.22,0.197,0.37,0.3881,4.0,73.0,77.0,77.0
5947,11251.0,2.0,1.0,4.0,23.0,0.0,3.0,1.0,2.0,0.42,0.4242,0.77,0.0,14.0,56.0,70.0,70.0
5948,3699.0,2.0,0.0,6.0,0.0,0.0,3.0,1.0,1.0,0.66,0.5909,0.89,0.1343,12.0,29.0,41.0,41.0
5949,16432.0,4.0,1.0,11.0,9.0,1.0,4.0,0.0,1.0,0.3,0.3333,0.65,0.0,25.0,94.0,119.0,119.0
5950,9959.0,1.0,1.0,2.0,23.0,0.0,5.0,1.0,1.0,0.38,0.3939,0.37,0.6866,10.0,76.0,86.0,86.0
5951,5444.0,3.0,0.0,8.0,17.0,0.0,5.0,1.0,1.0,0.76,0.7121,0.58,0.5224,85.0,442.0,527.0,527.0
5952,16824.0,4.0,1.0,12.0,18.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.87,0.1045,40.0,264.0,304.0,304.0
5953,1195.0,1.0,0.0,2.0,19.0,0.0,2.0,1.0,1.0,0.2,0.1818,0.47,0.2836,4.0,114.0,118.0,118.0
5954,1055.0,1.0,0.0,2.0,16.0,0.0,3.0,1.0,1.0,0.46,0.4545,0.31,0.3881,26.0,96.0,122.0,122.0
5955,10573.0,2.0,1.0,3.0,15.0,0.0,3.0,1.0,2.0,0.56,0.5303,0.78,0.0,68.0,175.0,243.0,243.0
5956,1053.0,1.0,0.0,2.0,14.0,0.0,3.0,1.0,1.0,0.46,0.4545,0.28,0.4179,17.0,65.0,82.0,82.0
5957,17114.0,4.0,1.0,12.0,20.0,0.0,4.0,1.0,3.0,0.34,0.3333,0.76,0.1642,1.0,49.0,50.0,50.0
5958,14811.0,3.0,1.0,9.0,7.0,0.0,5.0,1.0,2.0,0.56,0.5303,0.88,0.0,17.0,437.0,454.0,454.0
5959,14673.0,3.0,1.0,9.0,13.0,0.0,6.0,0.0,1.0,0.82,0.7727,0.52,0.5224,233.0,435.0,668.0,668.0
5960,471.0,1.0,0.0,1.0,15.0,0.0,5.0,1.0,1.0,0.16,0.1212,0.26,0.4478,4.0,61.0,65.0,65.0
5961,5381.0,3.0,0.0,8.0,2.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.69,0.0,0.0,6.0,6.0,6.0
5962,4405.0,3.0,0.0,7.0,10.0,0.0,4.0,1.0,1.0,0.78,0.7424,0.62,0.0,29.0,72.0,101.0,101.0
5963,11105.0,2.0,1.0,4.0,21.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.35,0.1343,13.0,174.0,187.0,187.0
5964,3265.0,2.0,0.0,5.0,22.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.73,0.0,28.0,124.0,152.0,152.0
5965,5347.0,3.0,0.0,8.0,16.0,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.3284,58.0,225.0,283.0,283.0
5966,8380.0,4.0,0.0,12.0,19.0,0.0,2.0,1.0,1.0,0.38,0.3939,0.66,0.0,6.0,218.0,224.0,224.0
5967,5973.0,3.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,0.66,0.6212,0.74,0.0,59.0,168.0,227.0,227.0
5968,11057.0,2.0,1.0,4.0,20.0,0.0,2.0,1.0,1.0,0.46,0.4545,0.28,0.3881,34.0,248.0,282.0,282.0
5969,7033.0,4.0,0.0,10.0,15.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.37,0.1045,63.0,171.0,234.0,234.0
5970,8933.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,2.0,0.38,0.3939,0.76,0.2985,0.0,12.0,12.0,12.0
5971,3668.0,2.0,0.0,6.0,17.0,0.0,1.0,1.0,1.0,0.78,0.6818,0.33,0.2836,63.0,516.0,579.0,579.0
5972,14627.0,3.0,1.0,9.0,15.0,0.0,4.0,1.0,1.0,0.74,0.697,0.66,0.194,42.0,228.0,270.0,270.0
5973,1659.0,1.0,0.0,3.0,16.0,0.0,1.0,1.0,1.0,0.4,0.4091,0.35,0.1045,27.0,80.0,107.0,107.0
5974,5454.0,3.0,0.0,8.0,3.0,0.0,6.0,0.0,1.0,0.62,0.5909,0.78,0.0,9.0,42.0,51.0,51.0
5975,10104.0,1.0,1.0,3.0,1.0,0.0,5.0,1.0,1.0,0.34,0.3182,0.49,0.2239,2.0,18.0,20.0,20.0
5976,1318.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,3.0,0.32,0.3182,0.93,0.1642,0.0,1.0,1.0,1.0
5977,14325.0,3.0,1.0,8.0,1.0,0.0,6.0,0.0,2.0,0.68,0.6364,0.69,0.0,15.0,100.0,115.0,115.0
5978,16681.0,4.0,1.0,12.0,19.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.82,0.194,16.0,158.0,174.0,174.0
5979,11386.0,2.0,1.0,4.0,14.0,0.0,2.0,1.0,1.0,0.5,0.4848,0.25,0.3881,50.0,166.0,216.0,216.0
5980,8849.0,1.0,1.0,1.0,12.0,0.0,1.0,1.0,2.0,0.26,0.2727,0.56,0.1045,10.0,93.0,103.0,103.0
5981,14398.0,3.0,1.0,8.0,2.0,0.0,2.0,1.0,1.0,0.68,0.6364,0.83,0.2537,2.0,13.0,15.0,15.0
5982,9302.0,1.0,1.0,1.0,11.0,0.0,6.0,0.0,1.0,0.3,0.303,0.56,0.1343,55.0,241.0,296.0,296.0
5983,14224.0,3.0,1.0,8.0,20.0,0.0,1.0,1.0,2.0,0.62,0.5758,0.83,0.2836,30.0,231.0,261.0,261.0
5984,3938.0,2.0,0.0,6.0,23.0,0.0,5.0,1.0,1.0,0.62,0.5758,0.83,0.1343,37.0,141.0,178.0,178.0
5985,3966.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.1343,14.0,16.0,30.0,30.0
5986,4781.0,3.0,0.0,7.0,2.0,0.0,6.0,0.0,1.0,0.82,0.7727,0.52,0.0,13.0,48.0,61.0,61.0
5987,1483.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.2,0.1515,0.8,0.5821,0.0,1.0,1.0,1.0
5988,8099.0,4.0,0.0,12.0,2.0,0.0,5.0,1.0,1.0,0.24,0.2879,0.7,0.0,2.0,10.0,12.0,12.0
5989,1044.0,1.0,0.0,2.0,5.0,0.0,3.0,1.0,1.0,0.2,0.197,0.47,0.194,0.0,5.0,5.0,5.0
5990,7963.0,4.0,0.0,12.0,10.0,0.0,6.0,0.0,1.0,0.32,0.3333,0.61,0.1343,22.0,173.0,195.0,195.0
5991,13559.0,3.0,1.0,7.0,3.0,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.1642,1.0,5.0,6.0,6.0
5992,6312.0,4.0,0.0,9.0,13.0,0.0,0.0,0.0,2.0,0.68,0.6364,0.74,0.0,122.0,247.0,369.0,369.0
5993,13098.0,3.0,1.0,7.0,22.0,1.0,3.0,0.0,1.0,0.82,0.7879,0.56,0.2239,175.0,327.0,502.0,502.0
5994,2508.0,2.0,0.0,4.0,9.0,0.0,2.0,1.0,3.0,0.52,0.5,0.63,0.0896,23.0,139.0,162.0,162.0
5995,7826.0,4.0,0.0,11.0,16.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.52,0.2537,94.0,229.0,323.0,323.0
5996,7743.0,4.0,0.0,11.0,5.0,1.0,4.0,0.0,1.0,0.3,0.3182,0.61,0.1045,1.0,10.0,11.0,11.0
5997,15200.0,4.0,1.0,9.0,12.0,0.0,0.0,0.0,1.0,0.62,0.6212,0.41,0.2985,206.0,474.0,680.0,680.0
5998,11170.0,2.0,1.0,4.0,14.0,0.0,0.0,0.0,1.0,0.7,0.6364,0.39,0.2836,282.0,346.0,628.0,628.0
5999,15896.0,4.0,1.0,10.0,0.0,0.0,3.0,1.0,2.0,0.3,0.3182,0.81,0.1045,0.0,16.0,16.0,16.0
6000,7292.0,4.0,0.0,11.0,10.0,0.0,6.0,0.0,1.0,0.32,0.303,0.53,0.2537,56.0,171.0,227.0,227.0
6001,13258.0,3.0,1.0,7.0,14.0,0.0,3.0,1.0,1.0,0.8,0.7121,0.41,0.2239,66.0,175.0,241.0,241.0
6002,13446.0,3.0,1.0,7.0,10.0,0.0,4.0,1.0,1.0,0.76,0.7121,0.58,0.194,41.0,157.0,198.0,198.0
6003,7478.0,4.0,0.0,11.0,4.0,0.0,0.0,0.0,2.0,0.36,0.3485,0.62,0.1343,1.0,5.0,6.0,6.0
6004,3670.0,2.0,0.0,6.0,19.0,0.0,1.0,1.0,1.0,0.72,0.6667,0.54,0.194,64.0,343.0,407.0,407.0
6005,11743.0,2.0,1.0,5.0,11.0,0.0,3.0,1.0,2.0,0.62,0.6212,0.59,0.2985,45.0,156.0,201.0,201.0
6006,4327.0,3.0,0.0,7.0,4.0,1.0,1.0,0.0,2.0,0.66,0.6061,0.78,0.0896,8.0,4.0,12.0,12.0
6007,17091.0,4.0,1.0,12.0,21.0,0.0,3.0,1.0,1.0,0.34,0.3182,0.61,0.2239,4.0,164.0,168.0,168.0
6008,4790.0,3.0,0.0,7.0,11.0,0.0,6.0,0.0,1.0,0.9,0.8182,0.37,0.194,62.0,154.0,216.0,216.0
6009,8704.0,1.0,1.0,1.0,11.0,0.0,2.0,1.0,1.0,0.18,0.1364,0.37,0.5224,12.0,63.0,75.0,75.0
6010,13971.0,3.0,1.0,8.0,7.0,0.0,5.0,1.0,3.0,0.64,0.5758,0.89,0.1045,5.0,128.0,133.0,133.0
6011,17161.0,1.0,1.0,12.0,19.0,0.0,6.0,0.0,1.0,0.24,0.2121,0.48,0.3582,9.0,51.0,60.0,60.0
6012,10387.0,1.0,1.0,3.0,21.0,0.0,2.0,1.0,1.0,0.58,0.5455,0.56,0.1045,44.0,200.0,244.0,244.0
6013,13379.0,3.0,1.0,7.0,15.0,0.0,1.0,1.0,1.0,0.86,0.803,0.47,0.2537,61.0,176.0,237.0,237.0
6014,5264.0,3.0,0.0,8.0,5.0,0.0,5.0,1.0,1.0,0.6,0.6212,0.56,0.1343,2.0,24.0,26.0,26.0
6015,4843.0,3.0,0.0,7.0,16.0,0.0,1.0,1.0,1.0,0.7,0.6667,0.84,0.2239,37.0,161.0,198.0,198.0
6016,2304.0,2.0,0.0,4.0,20.0,0.0,0.0,0.0,1.0,0.46,0.4545,0.82,0.1343,21.0,71.0,92.0,92.0
6017,6627.0,4.0,0.0,10.0,16.0,0.0,6.0,0.0,1.0,0.64,0.6212,0.44,0.0896,221.0,230.0,451.0,451.0
6018,12695.0,2.0,1.0,6.0,3.0,0.0,1.0,1.0,2.0,0.52,0.5,0.83,0.2239,1.0,3.0,4.0,4.0
6019,3774.0,2.0,0.0,6.0,3.0,0.0,6.0,0.0,1.0,0.68,0.6364,0.83,0.0896,10.0,18.0,28.0,28.0
6020,698.0,1.0,0.0,2.0,10.0,0.0,2.0,1.0,2.0,0.16,0.2273,0.93,0.0,0.0,47.0,47.0,47.0
6021,5503.0,3.0,0.0,8.0,4.0,0.0,1.0,1.0,1.0,0.68,0.6364,0.65,0.194,2.0,10.0,12.0,12.0
6022,9348.0,1.0,1.0,1.0,9.0,0.0,1.0,1.0,1.0,0.2,0.197,0.47,0.2239,5.0,193.0,198.0,198.0
6023,1918.0,2.0,0.0,3.0,16.0,0.0,5.0,1.0,2.0,0.34,0.303,0.34,0.2985,23.0,127.0,150.0,150.0
6024,14143.0,3.0,1.0,8.0,11.0,0.0,5.0,1.0,1.0,0.76,0.2424,0.52,0.2836,98.0,205.0,303.0,303.0
6025,2776.0,2.0,0.0,4.0,13.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.39,0.2985,185.0,270.0,455.0,455.0
6026,8411.0,1.0,0.0,12.0,2.0,0.0,4.0,1.0,1.0,0.48,0.4697,0.82,0.1045,1.0,10.0,11.0,11.0
6027,3528.0,2.0,0.0,5.0,21.0,0.0,2.0,1.0,1.0,0.76,0.7273,0.66,0.1045,45.0,165.0,210.0,210.0
6028,16844.0,4.0,1.0,12.0,14.0,0.0,0.0,0.0,2.0,0.38,0.3939,0.87,0.194,42.0,190.0,232.0,232.0
6029,6548.0,4.0,0.0,10.0,9.0,0.0,3.0,1.0,1.0,0.54,0.5152,0.6,0.2985,32.0,187.0,219.0,219.0
6030,6765.0,4.0,0.0,10.0,10.0,0.0,5.0,1.0,3.0,0.54,0.5152,0.88,0.3582,17.0,108.0,125.0,125.0
6031,3615.0,2.0,0.0,6.0,12.0,0.0,6.0,0.0,1.0,0.7,0.6364,0.32,0.1642,150.0,270.0,420.0,420.0
6032,11495.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,2.0,0.36,0.3485,0.87,0.194,2.0,14.0,16.0,16.0
6033,10403.0,1.0,1.0,3.0,13.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.27,0.2239,57.0,197.0,254.0,254.0
6034,7575.0,4.0,0.0,11.0,5.0,0.0,4.0,1.0,3.0,0.34,0.303,0.71,0.3284,1.0,21.0,22.0,22.0
6035,6251.0,4.0,0.0,9.0,0.0,0.0,5.0,1.0,2.0,0.62,0.5455,0.94,0.0896,11.0,41.0,52.0,52.0
6036,8265.0,4.0,0.0,12.0,0.0,0.0,5.0,1.0,1.0,0.5,0.4848,0.72,0.3284,12.0,60.0,72.0,72.0
6037,1032.0,1.0,0.0,2.0,16.0,0.0,2.0,1.0,1.0,0.34,0.3182,0.19,0.2537,21.0,77.0,98.0,98.0
6038,8716.0,1.0,1.0,1.0,23.0,0.0,2.0,1.0,1.0,0.1,0.0758,0.46,0.3881,0.0,18.0,18.0,18.0
6039,11200.0,2.0,1.0,4.0,20.0,1.0,1.0,0.0,1.0,0.74,0.6515,0.37,0.2985,48.0,327.0,375.0,375.0
6040,2477.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,1.0,0.42,0.4242,0.67,0.1045,14.0,2.0,16.0,16.0
6041,10694.0,2.0,1.0,3.0,16.0,0.0,1.0,1.0,1.0,0.48,0.4697,0.25,0.6418,60.0,245.0,305.0,305.0
6042,6972.0,4.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,0.34,0.3485,0.87,0.0896,10.0,40.0,50.0,50.0
6043,7745.0,4.0,0.0,11.0,7.0,1.0,4.0,0.0,1.0,0.26,0.2727,0.75,0.1045,9.0,31.0,40.0,40.0
6044,5582.0,3.0,0.0,8.0,11.0,0.0,4.0,1.0,3.0,0.7,0.6667,0.79,0.0,39.0,112.0,151.0,151.0
6045,5791.0,3.0,0.0,9.0,17.0,0.0,6.0,0.0,1.0,0.72,0.6818,0.7,0.2239,170.0,201.0,371.0,371.0
6046,8002.0,4.0,0.0,12.0,1.0,0.0,1.0,1.0,1.0,0.32,0.3485,0.87,0.0,2.0,10.0,12.0,12.0
6047,1081.0,1.0,0.0,2.0,18.0,0.0,4.0,1.0,2.0,0.54,0.5152,0.42,0.2836,11.0,211.0,222.0,222.0
6048,11064.0,2.0,1.0,4.0,3.0,0.0,3.0,1.0,1.0,0.3,0.2879,0.49,0.2239,0.0,2.0,2.0,2.0
6049,445.0,1.0,0.0,1.0,13.0,0.0,4.0,1.0,2.0,0.28,0.2879,0.45,0.1045,12.0,86.0,98.0,98.0
6050,7820.0,4.0,0.0,11.0,10.0,0.0,0.0,0.0,1.0,0.46,0.4545,0.72,0.2836,58.0,131.0,189.0,189.0
6051,3525.0,2.0,0.0,5.0,18.0,0.0,2.0,1.0,1.0,0.84,0.803,0.53,0.194,55.0,362.0,417.0,417.0
6052,5259.0,3.0,0.0,8.0,0.0,0.0,5.0,1.0,1.0,0.64,0.6212,0.53,0.1642,12.0,53.0,65.0,65.0
6053,1637.0,1.0,0.0,3.0,17.0,0.0,0.0,0.0,1.0,0.44,0.4394,0.41,0.3582,98.0,143.0,241.0,241.0
6054,5195.0,3.0,0.0,8.0,8.0,0.0,2.0,1.0,1.0,0.74,0.697,0.66,0.0,40.0,352.0,392.0,392.0
6055,15834.0,4.0,1.0,10.0,22.0,0.0,5.0,1.0,2.0,0.52,0.5,0.83,0.1343,37.0,180.0,217.0,217.0
6056,1802.0,1.0,0.0,3.0,18.0,0.0,0.0,0.0,1.0,0.38,0.3939,0.4,0.3582,58.0,98.0,156.0,156.0
6057,16533.0,4.0,1.0,11.0,14.0,0.0,1.0,1.0,1.0,0.42,0.4242,0.35,0.0,51.0,177.0,228.0,228.0
6058,3511.0,2.0,0.0,5.0,4.0,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.0896,0.0,3.0,3.0,3.0
6059,3436.0,2.0,0.0,5.0,1.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.88,0.194,8.0,47.0,55.0,55.0
6060,17328.0,1.0,1.0,12.0,20.0,0.0,6.0,0.0,2.0,0.3,0.2424,0.56,0.5522,2.0,64.0,66.0,66.0
6061,17345.0,1.0,1.0,12.0,13.0,0.0,0.0,0.0,1.0,0.3,0.2576,0.36,0.6567,49.0,120.0,169.0,169.0
6062,8129.0,4.0,0.0,12.0,8.0,0.0,6.0,0.0,1.0,0.26,0.2727,0.65,0.1343,5.0,68.0,73.0,73.0
6063,13269.0,3.0,1.0,7.0,1.0,0.0,4.0,1.0,2.0,0.66,0.6212,0.61,0.0,0.0,21.0,21.0,21.0
6064,16941.0,4.0,1.0,12.0,15.0,0.0,4.0,1.0,1.0,0.36,0.3485,0.34,0.1343,40.0,240.0,280.0,280.0
6065,547.0,1.0,0.0,1.0,22.0,0.0,1.0,1.0,2.0,0.14,0.1364,0.63,0.2239,3.0,32.0,35.0,35.0
6066,6993.0,4.0,0.0,10.0,23.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.77,0.1642,18.0,31.0,49.0,49.0
6067,4086.0,3.0,0.0,6.0,3.0,0.0,5.0,1.0,1.0,0.66,0.6061,0.83,0.1642,1.0,4.0,5.0,5.0
6068,6838.0,4.0,0.0,10.0,11.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.43,0.0,35.0,131.0,166.0,166.0
6069,805.0,1.0,0.0,2.0,23.0,0.0,6.0,0.0,1.0,0.26,0.2576,0.93,0.2239,7.0,52.0,59.0,59.0
6070,16081.0,4.0,1.0,11.0,17.0,0.0,3.0,1.0,2.0,0.32,0.2879,0.53,0.3881,16.0,501.0,517.0,517.0
6071,16674.0,4.0,1.0,12.0,12.0,0.0,0.0,0.0,2.0,0.34,0.3333,0.81,0.1642,111.0,409.0,520.0,520.0
6072,12551.0,2.0,1.0,6.0,3.0,0.0,2.0,1.0,2.0,0.66,0.6212,0.69,0.2537,3.0,9.0,12.0,12.0
6073,10061.0,1.0,1.0,2.0,6.0,0.0,3.0,1.0,2.0,0.28,0.303,0.75,0.0896,4.0,100.0,104.0,104.0
6074,6133.0,3.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,0.44,0.4394,0.82,0.2537,21.0,68.0,89.0,89.0
6075,11410.0,2.0,1.0,4.0,14.0,0.0,3.0,1.0,1.0,0.56,0.5303,0.22,0.3582,47.0,176.0,223.0,223.0
6076,13528.0,3.0,1.0,7.0,20.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.74,0.1642,124.0,254.0,378.0,378.0
